date,text,code,temperature,feels_like,pressure,humidity,visibility,wind_direction,wind_direction_degree,wind_speed,wind_scale
2017-7-31 16:00,晴,0,32,32,1001,50,5.5,西,256,12.96,3
2017-7-31 16:30,晴,0,32,31,1002,49,6.6,南,166,9,2
2017-7-31 17:00,晴,0,32,31,1002,53,6.6,南,177,10.8,2
2017-7-31 17:30,晴,0,31,31,1002,57,4.7,南,197,13.68,3
2017-7-31 18:00,晴,0,31,30,1002,59,4.7,西南,205,13.68,3
2017-7-31 18:30,晴,0,31,30,1002,59,4.8,西南,205,12.24,3
2017-7-31 19:00,晴,0,30,29,1002,60,4.8,西南,217,7.92,2
2017-7-31 19:30,晴,0,30,29,1002,61,5.1,西南,219,5.76,2
2017-7-31 20:00,晴,1,29,29,1003,62,5.1,西,256,5.4,1
2017-7-31 20:30,晴,1,29,29,1003,62,5.7,西南,225,5.4,1
2017-7-31 21:00,晴,1,29,28,1003,62,5.7,南,188,4.68,1
2017-7-31 21:30,晴,1,29,28,1003,67,6,东南,127,8.28,2
2017-7-31 22:00,晴,1,28,28,1004,69,6,南,160,6.84,2
2017-7-31 22:30,晴,1,28,28,1004,71,5.9,东南,113,6.48,2
2017-7-31 23:00,晴,1,28,27,1004,71,5.9,东,107,4.68,1
2017-7-31 23:30,晴,1,27,27,1004,72,6.3,西南,231,5.4,1
2017-8-1 0:00,晴,1,27,27,1004,73,6.3,南,180,4.32,1
2017-8-1 0:30,晴,1,27,26,1004,74,5.8,东南,152,4.68,1
2017-8-1 1:00,晴,1,27,26,1004,76,5.8,南,172,3.96,1
2017-8-1 1:30,晴,1,27,26,1004,76,5.2,南,191,5.04,1
2017-8-1 2:00,晴,1,26,26,1004,78,5.2,西南,217,3.6,1
2017-8-1 2:30,晴,1,26,26,1004,79,4.4,南,158,4.68,1
2017-8-1 3:00,晴,1,26,26,1004,80,4.4,南,163,3.96,1
2017-8-1 3:30,多云,4,26,26,1004,81,3.6,东南,127,4.68,1
2017-8-1 4:00,多云,4,26,26,1004,82,3.6,西,250,4.32,1
2017-8-1 4:30,多云,4,26,26,1004,83,2.9,西南,228,3.24,1
2017-8-1 5:00,多云,4,26,25,1004,85,2.9,东,79,5.76,2
2017-8-1 5:30,多云,4,26,25,1004,86,2.4,东,87,7.2,2
2017-8-1 6:30,多云,4,26,25,1004,88,2.4,东,68,6.12,2
2017-8-1 7:00,多云,4,26,26,1004,86,2.4,东,79,6.48,2
2017-8-1 7:30,多云,4,26,26,1004,86,2.4,东,107,6.84,2
2017-8-1 8:00,多云,4,27,27,1004,81,2.4,东,76,9.36,2
2017-8-1 8:30,多云,4,28,27,1005,80,2.6,东南,113,6.84,2
2017-8-1 9:00,多云,4,28,28,1004,76,2.6,东北,42,8.64,2
2017-8-1 9:30,阴,9,28,28,1004,76,2.8,东,70,3.96,1
2017-8-1 10:00,阴,9,29,28,1004,73,2.8,东,98,7.92,2
2017-8-1 10:30,阴,9,29,29,1004,73,3.4,东北,53,11.52,2
2017-8-1 11:00,阴,9,30,29,1004,70,3.4,东北,59,8.64,2
2017-8-1 12:00,多云,4,30,30,1004,68,4.7,西南,233,3.24,1
2017-8-1 12:30,多云,4,31,30,1003,64,6.2,西南,205,7.56,2
2017-8-1 13:00,多云,4,31,30,1003,64,6.2,南,191,11.88,2
2017-8-1 13:30,多云,4,31,31,1003,63,7.8,南,180,15.48,3
2017-8-1 14:00,多云,4,32,31,1003,62,7.8,南,174,13.68,3
2017-8-1 14:30,多云,4,31,31,1003,62,9.5,东南,129,3.96,1
2017-8-1 15:00,多云,4,32,31,1002,60,9.5,南,188,13.32,3
2017-8-1 15:30,多云,4,32,32,1002,57,10.7,南,172,9,2
2017-8-1 16:00,多云,4,32,32,1002,58,10.7,东,98,9.72,2
2017-8-1 16:30,多云,4,32,32,1002,56,11.8,南,188,6.12,2
2017-8-1 17:00,多云,4,32,32,1001,56,11.8,东南,146,10.8,2
2017-8-1 17:30,多云,4,31,31,1001,64,13.4,东南,124,12.96,3
2017-8-1 18:00,多云,4,31,31,1001,65,13.4,东南,115,14.4,3
2017-8-1 18:30,多云,4,31,30,1001,63,10.8,东,107,15.84,3
2017-8-1 19:00,多云,4,31,30,1002,65,10.8,东南,152,10.08,2
2017-8-1 19:30,多云,4,30,30,1002,67,10.8,东南,132,10.44,2
2017-8-1 20:00,多云,4,30,30,1002,69,10.8,东南,141,9.72,2
2017-8-1 20:30,阴,9,30,30,1002,70,11.2,南,158,6.84,2
2017-8-1 21:00,阴,9,29,29,1003,71,11.2,东南,132,11.52,2
2017-8-1 21:30,多云,4,29,29,1003,70,10,东南,129,9.36,2
2017-8-1 22:00,多云,4,29,28,1002,72,10,东,87,5.4,1
2017-8-1 22:30,阴,9,28,28,1003,73,9.3,东南,121,6.48,2
2017-8-1 23:00,阴,9,28,28,1002,75,9.3,东南,124,12.96,3
2017-8-1 23:30,多云,4,28,28,1003,75,8.6,东南,135,7.2,2
2017-8-2 0:00,多云,4,28,27,1002,74,8.6,东南,141,4.68,1
2017-8-2 0:30,多云,4,28,27,1002,73,11.7,东,101,3.24,1
2017-8-2 1:00,多云,4,27,27,1002,77,11.7,南,160,9.72,2
2017-8-2 1:30,多云,4,27,27,1002,79,15,东南,143,7.92,2
2017-8-2 2:00,多云,4,27,26,1001,82,15,东,98,10.44,2
2017-8-2 2:30,多云,4,26,26,1001,84,9.7,东南,115,6.48,2
2017-8-2 3:00,多云,4,26,26,1001,86,9.7,东,82,6.84,2
2017-8-2 3:30,多云,4,26,26,1001,86,6.8,东北,65,7.56,2
2017-8-2 4:00,多云,4,26,26,1001,87,6.8,东北,59,5.04,1
2017-8-2 4:30,多云,4,26,26,1001,87,6.4,东北,23,5.4,1
2017-8-2 5:00,多云,4,26,26,1001,87,6.4,东,73,6.84,2
2017-8-2 5:30,多云,4,26,26,1001,87,6.2,东北,62,6.12,2
2017-8-2 6:30,多云,4,26,26,1001,87,6,东,70,7.56,2
2017-8-2 7:00,多云,4,26,26,1001,86,6,东,79,9.36,2
2017-8-2 7:30,多云,4,26,26,1001,85,4.9,东,87,10.8,2
2017-8-2 8:00,多云,4,27,27,1001,85,4.9,东,93,7.2,2
2017-8-2 8:30,阴,9,27,27,1001,85,3.8,东,76,11.16,2
2017-8-2 9:00,阴,9,26,26,1001,88,3.8,东,68,9,2
2017-8-2 9:30,小雨,13,26,26,1001,91,2.5,东,104,3.96,1
2017-8-2 10:00,小雨,13,26,26,1001,89,2.5,东,68,10.44,2
2017-8-2 10:30,多云,4,27,27,1001,87,3.3,东,79,11.16,2
2017-8-2 11:00,多云,4,27,27,1000,85,3.3,东,84,16.2,3
2017-8-2 11:30,多云,4,28,28,1000,81,4.1,东北,53,12.24,3
2017-8-2 12:00,多云,4,29,29,1000,77,4.1,东北,62,11.52,2
2017-8-2 12:30,阴,9,30,30,999,70,8,东,76,11.88,2
2017-8-2 13:00,阴,9,31,30,998,70,8,东北,48,11.52,2
2017-8-2 13:30,多云,4,31,30,998,68,16.5,东,87,8.28,2
2017-8-2 14:00,多云,4,31,31,998,67,16.5,东,70,11.52,2
2017-8-2 14:30,多云,4,31,30,997,69,10.4,东,82,15.84,3
2017-8-2 15:00,多云,4,30,30,997,72,10.4,东,70,12.96,3
2017-8-2 15:30,多云,4,30,30,997,73,7.3,东南,121,12.24,3
2017-8-2 16:00,阵雨,10,30,30,997,75,7.3,东,84,12.24,3
2017-8-2 16:30,多云,4,30,30,996,74,7.5,东南,113,9,2
2017-8-2 17:00,多云,4,31,30,996,69,7.5,东,93,8.64,2
2017-8-2 17:30,多云,4,31,30,996,68,16.7,东,82,9.72,2
2017-8-2 18:00,多云,4,30,30,995,71,16.7,东,68,11.52,2
2017-8-2 18:30,多云,4,30,30,996,74,19,北,14,8.64,2
2017-8-2 19:00,多云,4,30,30,996,76,19,东,90,11.88,2
2017-8-2 19:30,多云,4,30,29,996,77,13,东北,53,12.24,3
2017-8-2 20:00,多云,4,30,29,996,78,13,东北,48,9.36,2
2017-8-2 20:30,多云,4,29,29,996,79,8.9,东,93,4.68,1
2017-8-2 21:00,多云,4,28,28,996,86,8.9,北,340,7.92,2
2017-8-2 21:30,多云,4,27,28,996,89,4.8,西北,323,11.16,2
2017-8-2 22:00,中雨,14,26,26,995,90,4.8,西北,293,9.72,2
2017-8-2 22:30,中雨,14,26,26,995,93,4.5,北,338,9.72,2
2017-8-2 23:30,中雨,14,25,25,995,94,0.8,东南,146,6.48,2
2017-8-3 0:30,小雨,13,25,24,995,96,1.3,东,73,6.48,2
2017-8-3 1:00,小雨,13,25,24,994,96,1.3,西北,318,5.04,1
2017-8-3 1:30,多云,4,25,24,993,96,12.6,东北,56,5.04,1
2017-8-3 2:00,多云,4,25,24,993,96,12.6,北,20,7.56,2
2017-8-3 2:30,多云,4,25,24,993,96,10.3,东北,25,7.56,2
2017-8-3 3:00,多云,4,25,24,992,94,10.3,东北,23,14.76,3
2017-8-3 3:30,多云,4,25,24,992,94,10.9,东北,31,9,2
2017-8-3 4:00,多云,4,25,24,992,94,10.9,东北,34,11.16,2
2017-8-3 4:30,多云,4,25,24,991,93,33.8,东北,31,11.16,2
2017-8-3 5:00,多云,4,25,24,991,92,33.8,北,338,9,2
2017-8-3 5:30,多云,4,25,24,991,91,30.6,北,349,8.64,2
2017-8-3 6:00,多云,4,25,25,991,90,30.6,北,14,5.04,1
2017-8-3 6:30,多云,4,25,25,991,89,35,东北,42,2.88,1
2017-8-3 7:00,多云,4,27,26,991,81,35,北,352,6.84,2
2017-8-3 7:30,晴,0,27,27,991,77,29.3,西北,321,8.28,2
2017-8-3 8:00,晴,0,28,28,992,73,29.3,西北,315,6.12,2
2017-8-3 8:30,晴,0,29,29,992,68,18.8,西北,332,10.44,2
2017-8-3 9:00,晴,0,30,29,992,65,18.8,西北,318,11.16,2
2017-8-3 9:30,晴,0,30,30,992,62,17.9,西北,304,15.12,3
2017-8-3 10:00,晴,0,31,31,992,64,17.9,西北,293,10.8,2
2017-8-3 10:30,晴,0,31,31,992,63,17.3,西,270,10.44,2
2017-8-3 11:00,晴,0,32,31,992,60,17.3,西南,236,12.24,3
2017-8-3 11:30,晴,0,33,32,992,58,16.5,西,259,14.76,3
2017-8-3 12:00,晴,0,33,33,991,55,16.5,西,278,17.28,3
2017-8-3 12:30,晴,0,34,33,991,54,16.8,西北,326,9,2
2017-8-3 13:00,晴,0,34,33,991,54,16.8,西南,222,14.4,3
2017-8-3 13:30,晴,0,34,34,991,54,17,西,276,13.68,3
2017-8-3 14:00,晴,0,35,34,991,52,17,西,248,13.68,3
2017-8-3 14:30,晴,0,35,34,991,50,17.5,西,270,17.28,3
2017-8-3 15:00,晴,0,35,34,991,50,17.5,西,256,21.6,4
2017-8-3 15:30,晴,0,35,34,991,53,21.2,西,248,21.96,4
2017-8-3 16:00,晴,0,35,35,990,51,21.2,西南,222,19.44,3
2017-8-3 16:30,晴,0,35,35,991,52,22.4,西南,208,14.4,3
2017-8-3 17:00,晴,0,35,35,991,51,22.4,西南,236,18.36,3
2017-8-3 17:30,晴,0,35,34,991,55,20.2,西南,236,17.28,3
2017-8-3 18:00,晴,0,34,34,991,54,20.2,西南,231,18.72,3
2017-8-3 18:30,晴,0,34,34,991,57,14.5,西南,228,15.12,3
2017-8-3 19:00,晴,0,34,33,991,61,14.5,西南,211,10.44,2
2017-8-3 19:30,晴,0,32,32,992,66,10.2,西南,208,15.12,3
2017-8-3 20:00,晴,1,32,32,992,70,10.2,西南,205,12.96,3
2017-8-3 20:30,晴,1,31,31,993,73,8.3,西南,214,11.88,2
2017-8-3 21:00,晴,1,31,31,993,73,8.3,西南,228,11.52,2
2017-8-3 21:30,晴,1,30,30,993,76,8.1,西南,217,8.28,2
2017-8-3 22:00,晴,1,30,30,994,76,8.1,西南,233,11.88,2
2017-8-3 22:30,晴,1,30,30,994,78,8.1,西南,242,10.08,2
2017-8-3 23:00,晴,1,30,30,994,78,8.1,西,267,7.2,2
2017-8-3 23:30,晴,1,30,30,994,78,7.7,西南,219,9,2
2017-8-4 0:30,晴,1,29,29,995,80,6.5,西,248,6.12,2
2017-8-4 1:00,晴,1,29,29,995,82,6.5,南,191,6.48,2
2017-8-4 1:30,晴,1,28,28,995,84,5.5,南,200,1.8,1
2017-8-4 2:00,晴,1,28,28,995,87,5.5,西,264,3.96,1
2017-8-4 2:30,晴,1,28,28,995,88,4.6,东,87,5.76,2
2017-8-4 3:00,晴,1,27,28,995,88,4.6,西南,203,2.52,1
2017-8-4 3:30,晴,1,27,27,995,89,4.1,西南,214,3.24,1
2017-8-4 4:00,晴,1,27,27,995,90,4.1,东北,65,4.32,1
2017-8-4 4:30,晴,1,27,27,995,91,3.2,东北,59,3.6,1
2017-8-4 5:00,晴,1,26,27,996,92,3.2,东北,37,3.24,1
2017-8-4 5:30,晴,1,26,26,996,92,3.1,东北,62,5.4,1
2017-8-4 6:30,晴,0,27,27,996,91,3.7,东北,23,6.48,2
2017-8-4 7:00,晴,0,27,27,996,91,3.7,东,68,6.12,2
2017-8-4 7:30,晴,0,28,28,997,89,2.3,东,70,6.48,2
2017-8-4 8:00,晴,0,28,28,997,85,2.3,东北,62,10.08,2
2017-8-4 8:30,晴,0,29,29,997,80,1.8,东北,42,9.36,2
2017-8-4 9:00,晴,0,30,29,998,76,1.8,东北,45,12.96,3
2017-8-4 9:30,晴,0,30,30,998,73,3,东北,51,11.88,2
2017-8-4 10:00,晴,0,31,31,998,67,3,北,0,5.76,2
2017-8-4 10:30,晴,0,32,32,998,60,4.5,东,68,6.48,2
2017-8-4 11:00,晴,0,33,32,998,55,4.5,西北,301,1.44,1
2017-8-4 11:30,晴,0,34,33,997,51,8.4,东,79,10.44,2
2017-8-4 12:00,晴,0,34,33,997,47,8.4,东,70,6.48,2
2017-8-4 12:30,晴,0,35,34,997,41,14.6,东北,56,11.88,2
2017-8-4 13:00,晴,0,36,35,997,39,14.6,东南,115,8.28,2
2017-8-4 13:30,晴,0,36,35,997,37,25.1,东南,132,3.6,1
2017-8-4 14:00,晴,0,37,36,997,31,25.1,北,0,3.96,1
2017-8-4 14:30,晴,0,37,36,997,33,34.6,东北,53,11.52,2
2017-8-4 15:00,晴,0,37,36,996,31,34.6,东南,115,10.44,2
2017-8-4 15:30,晴,0,38,37,996,32,34.9,东,101,10.8,2
2017-8-4 16:00,晴,0,38,37,996,35,34.9,南,158,8.28,2
2017-8-4 16:30,晴,0,37,36,996,33,34.2,西南,205,8.64,2
2017-8-4 17:00,晴,0,36,35,996,34,34.2,西北,307,23.76,4
2017-8-4 17:30,晴,0,35,34,997,34,25.9,西北,318,12.24,3
2017-8-4 18:00,晴,0,35,34,997,35,25.9,西,290,9,2
2017-8-4 18:30,晴,0,35,34,996,35,31.2,东北,42,7.2,2
2017-8-4 19:00,晴,0,34,33,997,35,31.2,东北,25,4.68,1
2017-8-4 19:30,晴,0,34,33,997,41,29.7,北,338,3.24,1
2017-8-4 20:00,晴,1,32,31,997,51,29.7,东,79,2.52,1
2017-8-4 20:30,多云,4,31,30,997,53,20.8,西北,315,2.52,1
2017-8-4 21:00,多云,4,31,30,997,47,20.8,西北,326,3.96,1
2017-8-4 21:30,多云,4,30,30,998,49,15.9,北,343,4.32,1
2017-8-4 22:00,多云,4,32,31,998,40,15.9,西,248,2.52,1
2017-8-4 22:30,多云,4,31,30,998,42,25.8,北,338,5.4,1
2017-8-4 23:00,多云,4,31,30,998,46,25.8,西北,323,3.24,1
2017-8-4 23:30,多云,4,29,29,998,53,24,东,87,3.6,1
2017-8-5 0:00,多云,4,29,28,998,53,24,东,76,2.88,1
2017-8-5 0:30,多云,4,28,27,998,57,21.8,东,84,4.32,1
2017-8-5 1:00,多云,4,28,27,998,58,21.8,东,73,5.4,1
2017-8-5 1:30,多云,4,28,27,998,61,16.6,东,87,2.52,1
2017-8-5 2:00,多云,4,27,26,998,62,16.6,东北,45,4.32,1
2017-8-5 2:30,多云,4,27,26,998,63,22.9,东南,121,2.16,1
2017-8-5 3:00,多云,4,26,26,998,69,22.9,西北,312,2.16,1
2017-8-5 3:30,多云,4,26,25,998,67,22.5,东北,28,4.32,1
2017-8-5 4:00,多云,4,27,26,998,62,22.5,东北,65,7.92,2
2017-8-5 4:30,多云,4,27,26,998,62,21.8,东北,37,6.12,2
2017-8-5 5:00,多云,4,26,26,998,65,21.8,东北,65,6.12,2
2017-8-5 5:30,多云,4,27,26,998,61,16.3,东北,39,9,2
2017-8-5 6:30,多云,4,27,26,998,79,12.4,东北,53,4.68,1
2017-8-5 7:00,多云,4,27,27,998,85,12.4,东北,45,7.92,2
2017-8-5 7:30,多云,4,27,27,998,82,2.2,北,340,7.56,2
2017-8-5 8:00,多云,4,28,28,998,74,2.2,北,8,7.92,2
2017-8-5 8:30,晴,0,29,28,999,73,4,东北,53,9.72,2
2017-8-5 9:00,晴,0,29,29,999,69,4,东,84,10.08,2
2017-8-5 9:30,多云,4,30,29,999,67,4.1,东,87,9.36,2
2017-8-5 10:00,多云,4,30,29,999,67,4.1,东,84,9.36,2
2017-8-5 10:30,雷阵雨,11,25,25,1000,77,5.3,西南,242,23.04,4
2017-8-5 11:00,雷阵雨,11,25,24,998,87,5.3,东南,113,4.32,1
2017-8-5 11:30,多云,4,26,26,998,77,14,东,79,5.04,1
2017-8-5 12:00,多云,4,28,28,998,72,14,东,110,9,2
2017-8-5 12:30,多云,4,30,29,998,65,12.9,东北,51,1.8,1
2017-8-5 13:00,多云,4,31,31,997,60,12.9,东南,141,6.84,2
2017-8-5 13:30,多云,4,32,31,997,53,9.7,东北,34,6.12,2
2017-8-5 14:00,多云,4,32,32,997,50,9.7,东北,62,5.04,1
2017-8-5 14:30,多云,4,33,32,997,48,17.3,南,197,13.68,3
2017-8-5 15:00,多云,4,33,32,996,53,17.3,西,248,15.48,3
2017-8-5 15:30,多云,4,33,32,996,49,21.7,南,166,14.04,3
2017-8-5 16:00,多云,4,33,32,997,52,21.7,南,172,14.04,3
2017-8-5 16:30,多云,4,33,32,996,53,23.6,南,200,9.36,2
2017-8-5 17:00,多云,4,33,32,996,55,23.6,南,191,9.72,2
2017-8-5 17:30,多云,4,32,32,996,61,25.3,南,160,16.56,3
2017-8-5 18:00,多云,4,31,31,996,67,25.3,南,166,14.4,3
2017-8-5 18:30,多云,4,31,30,996,66,12.7,南,191,15.84,3
2017-8-5 19:00,多云,4,30,30,997,68,12.7,东南,155,8.64,2
2017-8-5 19:30,多云,4,30,29,997,70,10.3,西南,211,9.36,2
2017-8-5 20:00,多云,4,29,29,997,75,10.3,南,174,7.2,2
2017-8-5 20:30,晴,1,29,29,998,77,7.5,南,163,9.36,2
2017-8-5 21:00,晴,1,29,29,998,79,7.5,南,186,11.16,2
2017-8-5 21:30,多云,4,29,28,998,80,5.9,南,188,8.64,2
2017-8-5 22:00,多云,4,28,28,998,81,5.9,东南,138,14.04,3
2017-8-5 22:30,多云,4,28,28,998,79,5,西南,245,7.2,2
2017-8-5 23:00,多云,4,27,27,997,81,5,南,197,14.4,3
2017-8-5 23:30,多云,4,27,26,997,72,6.3,西,270,26.64,4
2017-8-6 0:00,多云,4,26,25,997,65,6.3,西,267,15.84,3
2017-8-6 0:30,多云,4,26,25,997,63,35,西,290,9,2
2017-8-6 1:00,多云,4,26,25,997,65,35,北,999017,0,0
2017-8-6 1:30,多云,4,25,25,997,78,34.5,东,90,6.12,2
2017-8-6 2:00,多云,4,25,24,997,85,34.5,东,90,5.4,1
2017-8-6 2:30,多云,4,24,24,997,85,6.2,东,73,5.4,1
2017-8-6 3:00,多云,4,24,24,997,85,6.2,东北,39,3.96,1
2017-8-6 3:30,多云,4,24,24,997,86,4.9,东,87,3.24,1
2017-8-6 4:00,多云,4,24,23,997,87,4.9,东北,65,2.52,1
2017-8-6 4:30,多云,4,24,23,997,87,4.5,东北,28,5.04,1
2017-8-6 5:00,多云,4,24,23,997,88,4.5,东北,59,3.6,1
2017-8-6 5:30,多云,4,24,23,997,88,4.1,东北,45,3.96,1
2017-8-6 6:00,多云,4,24,23,997,87,4.1,东北,42,5.76,2
2017-8-6 6:30,多云,4,24,24,997,85,4.5,东,87,3.96,1
2017-8-6 7:00,多云,4,25,25,998,79,4.5,东北,53,9,2
2017-8-6 7:30,多云,4,26,25,997,78,5.3,东北,51,6.12,2
2017-8-6 8:00,多云,4,27,26,998,73,5.3,东,84,4.68,1
2017-8-6 8:30,阴,9,27,27,998,74,5.9,西,287,1.44,1
2017-8-6 9:00,阴,9,28,27,998,71,5.9,西,281,3.96,1
2017-8-6 9:30,多云,4,29,28,998,65,5.8,西南,233,5.76,2
2017-8-6 10:00,多云,4,30,29,997,65,5.8,西南,245,7.56,2
2017-8-6 10:30,多云,4,30,29,997,62,7.3,西,248,8.64,2
2017-8-6 11:00,多云,4,32,31,997,51,7.3,东,104,4.68,1
2017-8-6 11:30,晴,0,32,31,997,46,13.4,西南,245,8.28,2
2017-8-6 12:00,晴,0,35,33,996,31,13.4,西北,335,14.4,3
2017-8-6 12:30,多云,4,35,34,996,31,32.1,西,270,18.36,3
2017-8-6 13:00,多云,4,35,34,996,29,32.1,西北,332,16.92,3
2017-8-6 13:30,多云,4,35,34,996,28,35,西,278,16.56,3
2017-8-6 14:00,多云,4,36,34,995,29,35,西北,298,20.16,4
2017-8-6 14:30,多云,4,36,35,995,29,35,东北,56,17.28,3
2017-8-6 15:00,多云,4,36,35,995,27,35,北,352,17.28,3
2017-8-6 15:30,多云,4,36,35,994,27,35,西北,304,15.84,3
2017-8-6 16:00,多云,4,35,34,994,27,35,西北,323,18.72,3
2017-8-6 16:30,多云,4,36,34,994,29,35,北,346,19.8,4
2017-8-6 17:00,多云,4,36,35,994,33,35,西北,304,15.84,3
2017-8-6 17:30,多云,4,35,34,994,36,35,西北,323,6.12,2
2017-8-6 18:00,多云,4,36,35,994,32,35,西北,293,19.44,3
2017-8-6 18:30,多云,4,35,34,994,36,35,西北,301,13.68,3
2017-8-6 19:00,多云,4,33,33,995,48,35,西,259,7.2,2
2017-8-6 19:30,多云,4,32,32,995,52,23.7,西南,236,9,2
2017-8-6 20:00,多云,4,31,31,995,59,23.7,西南,225,8.28,2
2017-8-6 20:30,晴,1,31,30,996,61,17.8,西南,222,9.36,2
2017-8-6 21:00,晴,1,30,30,996,63,17.8,西南,228,7.56,2
2017-8-6 21:30,晴,1,30,29,996,65,15.1,西南,233,6.12,2
2017-8-6 22:00,晴,1,30,29,996,66,15.1,西,259,5.76,2
2017-8-6 22:30,晴,1,29,29,997,66,15.2,西,253,6.48,2
2017-8-6 23:00,晴,1,29,28,997,68,15.2,西,253,4.32,1
2017-8-6 23:30,晴,1,28,28,997,62,15.4,西北,298,7.56,2
2017-8-7 0:00,晴,1,28,27,997,60,15.4,西,270,5.04,1
2017-8-7 0:30,晴,1,28,27,997,55,20,西北,309,5.76,2
2017-8-7 1:00,晴,1,27,26,997,64,20,北,999017,0,0
2017-8-7 1:30,晴,1,26,25,996,66,16.1,西北,329,3.6,1
2017-8-7 2:00,晴,1,25,25,997,68,16.1,西,290,3.6,1
2017-8-7 2:30,晴,1,25,25,997,68,15.4,东南,118,2.52,1
2017-8-7 3:00,晴,1,25,25,997,67,15.4,北,352,2.88,1
2017-8-7 3:30,晴,1,25,25,997,60,22.8,东北,39,6.84,2
2017-8-7 4:00,晴,1,26,25,997,60,22.8,东北,48,3.96,1
2017-8-7 4:30,晴,1,25,24,997,55,25.7,北,0,5.04,1
2017-8-7 5:00,晴,1,27,26,997,46,25.7,西北,307,8.28,2
2017-8-7 5:30,晴,1,28,26,997,44,35,北,354,13.32,3
2017-8-7 6:00,晴,0,28,27,997,43,35,北,8,7.92,2
2017-8-7 6:30,晴,0,29,27,998,43,35,北,20,10.44,2
2017-8-7 7:00,晴,0,29,28,998,48,35,东南,113,8.28,2
2017-8-7 7:30,晴,0,29,28,998,46,31.9,北,0,8.28,2
2017-8-7 8:00,晴,0,31,29,998,39,31.9,西北,335,16.92,3
2017-8-7 8:30,多云,4,31,30,998,38,34.7,北,17,15.48,3
2017-8-7 9:00,多云,4,31,30,998,37,34.7,北,6,12.24,3
2017-8-7 9:30,多云,4,32,31,998,37,35,北,354,11.88,2
2017-8-7 10:00,多云,4,33,31,998,36,35,东,70,7.92,2
2017-8-7 10:30,多云,4,33,31,998,35,35,东北,45,10.8,2
2017-8-7 11:00,多云,4,33,32,998,36,35,东北,34,10.08,2
2017-8-7 11:30,多云,4,33,32,998,34,35,北,20,15.48,3
2017-8-7 12:00,多云,4,33,32,998,33,35,东北,28,19.44,3
2017-8-7 12:30,多云,4,34,33,998,31,35,西北,323,10.08,2
2017-8-7 13:00,多云,4,34,33,997,31,35,东北,31,20.88,4
2017-8-7 13:30,多云,4,34,33,997,32,35,北,340,17.28,3
2017-8-7 14:00,多云,4,35,34,997,31,35,东北,39,14.4,3
2017-8-7 14:30,多云,4,35,33,996,32,35,东北,62,8.64,2
2017-8-7 15:00,多云,4,35,34,996,31,35,东北,51,9.36,2
2017-8-7 15:30,多云,4,35,34,996,31,35,东,98,6.48,2
2017-8-7 16:00,多云,4,35,34,995,34,35,南,188,10.08,2
2017-8-7 16:30,多云,4,35,34,995,37,35,西南,231,10.08,2
2017-8-7 17:00,多云,4,34,33,995,38,35,西南,211,14.76,3
2017-8-7 17:30,多云,4,34,33,995,38,35,西南,203,12.6,3
2017-8-7 18:00,多云,4,33,32,995,38,35,西南,205,12.96,3
2017-8-7 18:30,多云,4,33,32,995,38,35,西南,231,11.16,2
2017-8-7 19:00,多云,4,33,32,995,41,35,南,194,11.52,2
2017-8-7 19:30,多云,4,32,31,995,44,29.4,西南,236,11.88,2
2017-8-7 20:00,多云,4,31,30,995,47,29.4,西南,217,8.28,2
2017-8-7 20:30,晴,1,31,30,996,49,22.6,西南,219,8.64,2
2017-8-7 21:00,晴,1,30,29,996,52,22.6,西南,228,7.2,2
2017-8-7 21:30,晴,1,29,29,996,56,22,南,200,8.28,2
2017-8-7 22:00,晴,1,29,28,996,57,22,南,194,9,2
2017-8-7 22:30,多云,4,29,28,996,60,21.8,西南,203,8.28,2
2017-8-7 23:00,多云,4,28,28,996,62,21.8,西南,219,6.48,2
2017-8-7 23:30,多云,4,28,28,996,61,19.5,南,174,10.44,2
